D s LL
0.01 0 -28.0954810175462
0.02 0 -28.0954810175462
0.05 0 -28.0954810175462
0.01 0.01 -28.0954810175462
0.02 0.01 -28.0954810175462
0.05 0.01 -28.0954810175462
0.01 0.02 -28.0954810175462
0.02 0.02 -28.0954810175462
0.05 0.02 -28.0295292215192
0.01 0.03 -28.0954810175462
0.02 0.03 -27.8181193326302
0.05 0.03 -27.5355578407542
0.01 0.04 -28.0801205204264
0.02 0.04 -27.3153868146336
0.05 0.04 -26.8655023345965
0.01 0.05 -27.5840778902328
0.02 0.05 -26.6231589385523
0.05 0.05 -26.186671819452
0.01 0.06 -27.0988211174173
0.02 0.06 -25.9562648591234
0.05 0.06 -25.2904718486821
0.01 0.07 -26.613270898792
0.02 0.07 -25.3321776539773
0.05 0.07 -24.3278329798866
0.01 0.08 -25.96225641469
0.02 0.08 -24.780781383159
0.05 0.08 -23.4757683016196
0.01 0.09 -25.3665171385738
0.02 0.09 -24.3535137172102
0.05 0.09 -22.8107371409102
0.01 0.1 -24.8649652915789
0.02 0.1 -24.0138398920163
0.05 0.1 -22.464804298244
