D s LL
0.01 0 -83.1517194598005
0.02 0 -83.2150942261848
0.05 0 -83.2150942261848
0.01 0.01 -82.1154694066331
0.02 0.01 -82.9745051194702
0.05 0.01 -83.2150942261848
0.01 0.02 -76.210058731299
0.02 0.02 -77.141169142077
0.05 0.02 -80.1133802748665
0.01 0.03 -68.4653210451735
0.02 0.03 -68.591734704188
0.05 0.03 -70.6446701790876
0.01 0.04 -63.7234634735758
0.02 0.04 -60.5602480363539
0.05 0.04 -61.4607711144891
0.01 0.05 -135.998571525458
0.02 0.05 -106.631178276237
0.05 0.05 -89.5229344239493
0.01 0.06 -189.200396992683
0.02 0.06 -191.604330429191
0.05 0.06 -179.176642495538
0.01 0.07 -223.041807404374
0.02 0.07 -232.240088277089
0.05 0.07 -239.938570156625
0.01 0.08 -249.225317538465
0.02 0.08 -262.928911677848
0.05 0.08 -273.641542538903
0.01 0.09 -303.52539881779
0.02 0.09 -305.197049455827
0.05 0.09 -289.745197638045
0.01 0.1 -386.426845155241
0.02 0.1 -381.575007240598
0.05 0.1 -329.872272968438
