D s LL
0.01 0 -31.6749382425274
0.02 0 -31.1871860848832
0.05 0 -30.5188399983493
0.01 0.01 -30.9371821456841
0.02 0.01 -29.5870030124647
0.05 0.01 -28.2586608319127
0.01 0.02 -29.7676602166816
0.02 0.02 -27.7845281488876
0.05 0.02 -25.9500296968025
0.01 0.03 -28.3310054095462
0.02 0.03 -25.9206185210863
0.05 0.03 -23.7526541900039
0.01 0.04 -26.7287591911329
0.02 0.04 -24.2347507542044
0.05 0.04 -21.7803053895235
0.01 0.05 -25.6664177291537
0.02 0.05 -23.2286143100083
0.05 0.05 -20.2170444759947
0.01 0.06 -26.558802632941
0.02 0.06 -24.6268260236047
0.05 0.06 -20.0594070717453
0.01 0.07 -33.2491636277981
0.02 0.07 -36.3119022886518
0.05 0.07 -24.4800504438062
0.01 0.08 -51.648543403851
0.02 0.08 -66.2446221953448
0.05 0.08 -45.0498862427908
0.01 0.09 -75.5277683581734
0.02 0.09 -84.8246276257502
0.05 0.09 -75.9988122764053
0.01 0.1 -87.912940572571
0.02 0.1 -92.0335145755657
0.05 0.1 -88.8766121202805
