D s LL
0.01 0 -9.63905448571441
0.02 0 -9.63905448571441
0.05 0 -9.63905448571441
0.01 0.01 -9.63905448571441
0.02 0.01 -9.63905448571441
0.05 0.01 -9.63905448571441
0.01 0.02 -9.63905448571441
0.02 0.02 -8.93020004126354
0.05 0.02 -8.76510133228506
0.01 0.03 -9.20994070400883
0.02 0.03 -7.97636353824752
0.05 0.03 -7.81961905079943
0.01 0.04 -8.24399518473207
0.02 0.04 -7.06408846344023
0.05 0.04 -6.9197873843019
0.01 0.05 -7.31369244279771
0.02 0.05 -6.22306735211635
0.05 0.05 -6.09770033014725
0.01 0.06 -6.44525789151871
0.02 0.06 -5.5045372411883
0.05 0.06 -5.4084532408906
0.01 0.07 -5.68429990344687
0.02 0.07 -4.99762783768156
0.05 0.07 -4.9473877597003
0.01 0.08 -5.11055919083521
0.02 0.08 -4.85889976193988
0.05 0.08 -4.88115599847157
0.01 0.09 -4.86345245801135
0.02 0.09 -5.36588197628081
0.05 0.09 -5.50425487915583
0.01 0.1 -5.18212998482715
0.02 0.1 -7.0112301274794
0.05 0.1 -7.34112180988359
