D s LL
0.01 0 -193.397396708616
0.02 0 -193.397396708616
0.05 0 -193.397396708616
0.01 0.01 -187.195712342106
0.02 0.01 -186.006005033922
0.05 0.01 -178.885863184161
0.01 0.02 -245.081730877767
0.02 0.02 -215.189451239031
0.05 0.02 -167.15964890219
0.01 0.03 -403.807710646699
0.02 0.03 -602.079352760699
0.05 0.03 -671.564124188514
0.01 0.04 -630.106578143311
0.02 0.04 -864.8672544301
0.05 0.04 -898.497305145309
0.01 0.05 -869.10009880836
0.02 0.05 -935.337307941613
0.05 0.05 -937.040524001302
0.01 0.06 -934.134180025643
0.02 0.06 -939.513425505916
0.05 0.06 -969.115107963063
0.01 0.07 -939.234058296553
0.02 0.07 -964.473046755719
0.05 0.07 -1032.4916445655
0.01 0.08 -941.167704756059
0.02 0.08 -1009.85579865052
0.05 0.08 -1100.69188415455
0.01 0.09 -957.93778130802
0.02 0.09 -1056.94192294363
0.05 0.09 -1142.33768047307
0.01 0.1 -997.637373211861
0.02 0.1 -1093.34618296546
0.05 0.1 -1181.69229088757
