D s LL
0.01 0 -2777.70953776553
0.02 0 -2784.95316560079
0.05 0 -2787.49129533607
0.01 0.01 -2423.24623972702
0.02 0.01 -2431.88265502545
0.05 0.01 -2475.0299669737
0.01 0.02 -4619.36501112989
0.02 0.02 -4478.22141491575
0.05 0.02 -4198.2650103511
0.01 0.03 -6387.94915735436
0.02 0.03 -6041.07604512358
0.05 0.03 -5675.8680721733
0.01 0.04 -7837.02498802926
0.02 0.04 -7767.55671121389
0.05 0.04 -7863.53114788556
0.01 0.05 -8997.45415998248
0.02 0.05 -9466.83454390277
0.05 0.05 -9696.0859950252
0.01 0.06 -9975.50669815594
0.02 0.06 -10594.4316611159
0.05 0.06 -10783.5759530392
0.01 0.07 -10878.8940694565
0.02 0.07 -11219.3248251608
0.05 0.07 -11704.2761373223
0.01 0.08 -11626.741266318
0.02 0.08 -11971.4668384077
0.05 0.08 -12563.9844724913
0.01 0.09 -12196.5431307972
0.02 0.09 -12849.3645996239
0.05 0.09 -13350.4959805415
0.01 0.1 -12712.2011328499
0.02 0.1 -13625.2528844439
0.05 0.1 -14130.6575602674
