D s LL
0.01 0 -19.9831418403222
0.02 0 -19.9831418403222
0.05 0 -19.9071027196574
0.01 0.01 -19.6553527738374
0.02 0.01 -19.4904276181543
0.05 0.01 -19.500219085436
0.01 0.02 -19.1538218999136
0.02 0.02 -18.9982948329397
0.05 0.02 -18.5823545654112
0.01 0.03 -18.6702365341546
0.02 0.03 -18.5284630946342
0.05 0.03 -17.6389264172164
0.01 0.04 -18.2191151974307
0.02 0.04 -18.0978348115969
0.05 0.04 -16.7307719891195
0.01 0.05 -17.8268849674934
0.02 0.05 -17.5864659078494
0.05 0.05 -15.8833306764868
0.01 0.06 -17.542502191404
0.02 0.06 -17.0009104147578
0.05 0.06 -15.1412513850557
0.01 0.07 -17.4585020336024
0.02 0.07 -16.6388051703111
0.05 0.07 -14.5838499100821
0.01 0.08 -17.7503586131509
0.02 0.08 -16.6853127901016
0.05 0.08 -14.3541118210095
0.01 0.09 -18.729380672562
0.02 0.09 -17.4899908123401
0.05 0.09 -14.713838184824
0.01 0.1 -20.6734330065006
0.02 0.1 -19.6975574030636
0.05 0.1 -16.146902789453
