D s LL
0.01 0 -10.2568155922595
0.02 0 -10.2568155922595
0.05 0 -10.2568155922595
0.01 0.01 -10.2568155922595
0.02 0.01 -10.2568155922595
0.05 0.01 -10.2568155922595
0.01 0.02 -10.2568155922595
0.02 0.02 -10.2568155922595
0.05 0.02 -10.2568155922595
0.01 0.03 -10.2568155922595
0.02 0.03 -10.2568155922595
0.05 0.03 -10.2568155922595
0.01 0.04 -10.2568155922595
0.02 0.04 -10.2568155922595
0.05 0.04 -10.2568155922595
0.01 0.05 -10.2568155922595
0.02 0.05 -10.2568155922595
0.05 0.05 -10.2568155922595
0.01 0.06 -10.2568155922595
0.02 0.06 -10.2568155922595
0.05 0.06 -10.051832998606
0.01 0.07 -10.2568155922595
0.02 0.07 -10.2568155922595
0.05 0.07 -9.80529447075503
0.01 0.08 -10.2568155922595
0.02 0.08 -10.2568155922595
0.05 0.08 -9.55973777757353
0.01 0.09 -10.2568155922595
0.02 0.09 -10.0376726332723
0.05 0.09 -9.31544651089646
0.01 0.1 -10.2568155922595
0.02 0.1 -9.7917113826833
0.05 0.1 -8.99115377538314
