D s LL
0.01 0 -55.3040240933332
0.02 0 -56.1069501760557
0.05 0 -56.1545257805131
0.01 0.01 -54.685653600025
0.02 0.01 -55.3323501915051
0.05 0.01 -56.1215654245696
0.01 0.02 -51.6309514691846
0.02 0.02 -51.6668817831191
0.05 0.02 -52.8202731756983
0.01 0.03 -48.3532710822109
0.02 0.03 -48.2003131701082
0.05 0.03 -48.6126155460462
0.01 0.04 -70.9448025198351
0.02 0.04 -68.6114292143443
0.05 0.04 -51.3540807997351
0.01 0.05 -126.40019815043
0.02 0.05 -128.784051191317
0.05 0.05 -126.495854706461
0.01 0.06 -130.488390780522
0.02 0.06 -126.907000653339
0.05 0.06 -122.315935657534
0.01 0.07 -129.796156182169
0.02 0.07 -123.93240213844
0.05 0.07 -118.384807416722
0.01 0.08 -129.463489633757
0.02 0.08 -121.185271408924
0.05 0.08 -115.321923423575
0.01 0.09 -131.313018156586
0.02 0.09 -119.781671739593
0.05 0.09 -113.87263007108
0.01 0.1 -137.080358166969
0.02 0.1 -120.871214010623
0.05 0.1 -115.932905268132
