D s LL
0.01 0 -60.0708484928843
0.02 0 -61.255833435214
0.05 0 -61.5043179152017
0.01 0.01 -54.2675989557238
0.02 0.01 -56.7772705335918
0.05 0.01 -61.1383153166764
0.01 0.02 -46.1297893013056
0.02 0.02 -47.9637741116949
0.05 0.02 -51.7791917155688
0.01 0.03 -37.4064858617935
0.02 0.03 -37.4830849243497
0.05 0.03 -40.4620073047243
0.01 0.04 -47.3744072191875
0.02 0.04 -31.1848963881553
0.05 0.04 -30.9076293113791
0.01 0.05 -113.040835844489
0.02 0.05 -98.9198198728308
0.05 0.05 -52.7436628939841
0.01 0.06 -163.542826927684
0.02 0.06 -140.848305226861
0.05 0.06 -146.890131866855
0.01 0.07 -235.476727113192
0.02 0.07 -241.626986702678
0.05 0.07 -218.368260169511
0.01 0.08 -334.257817177599
0.02 0.08 -347.809697053912
0.05 0.08 -279.56316586961
0.01 0.09 -411.823692876081
0.02 0.09 -418.608841348357
0.05 0.09 -384.841302875183
0.01 0.1 -468.757307904667
0.02 0.1 -461.837345858889
0.05 0.1 -433.525110403267
