D s LL
0.01 0 -591.591090775616
0.02 0 -595.554057577552
0.05 0 -598.393422251687
0.01 0.01 -512.060074210485
0.02 0.01 -470.897395574691
0.05 0.01 -464.280407601861
0.01 0.02 -1665.69621520491
0.02 0.02 -1622.32139940787
0.05 0.02 -1296.34215900307
0.01 0.03 -2105.59545072679
0.02 0.03 -2192.22917081912
0.05 0.03 -2120.81006328796
0.01 0.04 -2391.85002183371
0.02 0.04 -2417.75060166323
0.05 0.04 -2375.96105352808
0.01 0.05 -2495.50022014386
0.02 0.05 -2573.65131861107
0.05 0.05 -2580.76032983197
0.01 0.06 -2637.9742436211
0.02 0.06 -2741.61715929016
0.05 0.06 -2750.64880963911
0.01 0.07 -2746.43357078469
0.02 0.07 -2879.10931104548
0.05 0.07 -2974.90748107597
0.01 0.08 -2856.64651415153
0.02 0.08 -2993.3405229954
0.05 0.08 -3146.34130088138
0.01 0.09 -2942.56898413733
0.02 0.09 -3084.22301450021
0.05 0.09 -3274.93990396526
0.01 0.1 -3005.84768848694
0.02 0.1 -3196.50596587921
0.05 0.1 -3382.7623204406
