D s LL
0.01 0 -18.8314297017651
0.02 0 -18.3724949803747
0.05 0 -18.8021613113965
0.01 0.01 -18.4476443077971
0.02 0.01 -17.6107122900771
0.05 0.01 -18.0368819413499
0.01 0.02 -17.7011024198684
0.02 0.02 -16.8649977906743
0.05 0.02 -17.2855819903508
0.01 0.03 -16.9527459551857
0.02 0.03 -16.1427445253726
0.05 0.03 -16.5546495364645
0.01 0.04 -16.2275645481289
0.02 0.04 -15.4549016020993
0.05 0.04 -15.8535711998382
0.01 0.05 -15.5364236448597
0.02 0.05 -14.8176988552487
0.05 0.05 -15.1964701531347
0.01 0.06 -14.8953607499667
0.02 0.06 -14.2552043860206
0.05 0.06 -14.604413256993
0.01 0.07 -14.3279976552991
0.02 0.07 -13.8031142904545
0.05 0.07 -14.1088724708724
0.01 0.08 -13.8689930564757
0.02 0.08 -13.514342227951
0.05 0.08 -13.7569105609443
0.01 0.09 -13.5688068857672
0.02 0.09 -13.4671336366723
0.05 0.09 -13.6189020511475
0.01 0.1 -13.4997377210389
0.02 0.1 -13.776354546756
0.05 0.1 -13.799827359479
