D s LL
0.01 0 -3534.85724617322
0.02 0 -3584.87999157899
0.05 0 -3630.47616368794
0.01 0.01 -4137.64175540511
0.02 0.01 -3071.38828059392
0.05 0.01 -2469.28154759774
0.01 0.02 -9390.75393264118
0.02 0.02 -8861.08463830041
0.05 0.02 -8346.4429469608
0.01 0.03 -11957.7169699654
0.02 0.03 -11798.3540126536
0.05 0.03 -11685.5277350051
0.01 0.04 -13692.3680805539
0.02 0.04 -13872.308436064
0.05 0.04 -13850.0245375893
0.01 0.05 -14984.085621093
0.02 0.05 -15363.5375834507
0.05 0.05 -16008.2507147036
0.01 0.06 -16058.8067492253
0.02 0.06 -16772.5029603612
0.05 0.06 -16977.6692665897
0.01 0.07 -16890.6914004456
0.02 0.07 -17635.0816950939
0.05 0.07 -17626.8771343049
0.01 0.08 -17517.2855066701
0.02 0.08 -18099.3517198556
0.05 0.08 -18212.2302337806
0.01 0.09 -18061.3356026112
0.02 0.09 -18496.2782325414
0.05 0.09 -18762.6704592102
0.01 0.1 -18491.5725401483
0.02 0.1 -18835.7660471534
0.05 0.1 -19299.8709503092
