D s LL
0.01 0 -524.200152578298
0.02 0 -524.200152578298
0.05 0 -524.200152578298
0.01 0.01 -510.066077605719
0.02 0.01 -505.258393962211
0.05 0.01 -500.071589392649
0.01 0.02 -653.714609931042
0.02 0.02 -686.780092256982
0.05 0.02 -701.901325702655
0.01 0.03 -889.429868004472
0.02 0.03 -857.924091680536
0.05 0.03 -831.615051699763
0.01 0.04 -941.596655606504
0.02 0.04 -958.477127645772
0.05 0.04 -959.363471887938
0.01 0.05 -990.439226085937
0.02 0.05 -998.769551173571
0.05 0.05 -1072.86117340258
0.01 0.06 -1022.41295849652
0.02 0.06 -1171.72854072319
0.05 0.06 -1302.97289153882
0.01 0.07 -1190.04657367878
0.02 0.07 -1459.06349248301
0.05 0.07 -1643.43455058621
0.01 0.08 -1406.85720539826
0.02 0.08 -1688.94295874222
0.05 0.08 -1938.80501097939
0.01 0.09 -1575.3916180476
0.02 0.09 -1891.30108692931
0.05 0.09 -2188.52133183568
0.01 0.1 -1745.80502239436
0.02 0.1 -2108.30760219096
0.05 0.1 -2378.03197679491
