D s LL
0.01 0 -29.6560799168139
0.02 0 -28.620974268085
0.05 0 -28.8667573499255
0.01 0.01 -28.4820389000692
0.02 0.01 -27.483204381817
0.05 0.01 -27.6374549895324
0.01 0.02 -27.349886560612
0.02 0.02 -26.3984156097084
0.05 0.02 -26.449738653211
0.01 0.03 -26.2809505841318
0.02 0.03 -25.3919050828811
0.05 0.03 -25.3216338799613
0.01 0.04 -25.3093077506227
0.02 0.04 -24.5031304708399
0.05 0.04 -24.2803762887849
0.01 0.05 -24.4906943057286
0.02 0.05 -23.7887674000636
0.05 0.05 -23.2467990268127
0.01 0.06 -23.9185688923174
0.02 0.06 -23.2892351493171
0.05 0.06 -21.8661760391878
0.01 0.07 -23.7523747635202
0.02 0.07 -23.2436725761344
0.05 0.07 -20.8020756946687
0.01 0.08 -24.2591144346704
0.02 0.08 -23.943505917014
0.05 0.08 -20.238960632811
0.01 0.09 -25.8518784637499
0.02 0.09 -25.8890420299815
0.05 0.09 -20.4850879180779
0.01 0.1 -29.0993502705982
0.02 0.1 -29.5369879241177
0.05 0.1 -22.0590399816318
