D s LL
0.01 0 -104.239359196643
0.02 0 -105.879754013541
0.05 0 -106.227314001115
0.01 0.01 -100.325619367434
0.02 0.01 -101.957114198633
0.05 0.01 -105.447047946828
0.01 0.02 -93.661626489401
0.02 0.02 -94.414603581241
0.05 0.02 -97.434631459773
0.01 0.03 -86.9422745509228
0.02 0.03 -85.8972770624734
0.05 0.03 -86.1060820157483
0.01 0.04 -83.7591911555348
0.02 0.04 -77.7111535376898
0.05 0.04 -74.6633899748705
0.01 0.05 -134.87256348413
0.02 0.05 -99.8551399986953
0.05 0.05 -76.6373562064741
0.01 0.06 -208.229913408228
0.02 0.06 -153.115567439996
0.05 0.06 -137.323086789076
0.01 0.07 -281.880243461642
0.02 0.07 -209.858104235784
0.05 0.07 -160.611665505763
0.01 0.08 -319.131167928059
0.02 0.08 -295.524543204077
0.05 0.08 -242.411256683261
0.01 0.09 -338.13725221435
0.02 0.09 -362.475670967791
0.05 0.09 -325.526353812212
0.01 0.1 -370.471616931076
0.02 0.1 -405.044979227667
0.05 0.1 -403.57750076681
