D s LL
0.01 0 -203.144516230826
0.02 0 -203.732623258999
0.05 0 -204.131339870565
0.01 0.01 -174.542442597432
0.02 0.01 -178.363730950272
0.05 0.01 -187.879319277655
0.01 0.02 -130.911490986533
0.02 0.02 -122.52923377356
0.05 0.02 -130.271734471659
0.01 0.03 -608.636349517994
0.02 0.03 -399.940386411312
0.05 0.03 -282.508773530291
0.01 0.04 -1005.19590938612
0.02 0.04 -877.712241906095
0.05 0.04 -798.183697658355
0.01 0.05 -1237.05980564179
0.02 0.05 -1263.43277783954
0.05 0.05 -1174.07596474629
0.01 0.06 -1317.33592417864
0.02 0.06 -1340.65495739628
0.05 0.06 -1336.57558286109
0.01 0.07 -1344.47902734153
0.02 0.07 -1355.81965691055
0.05 0.07 -1353.61558825196
0.01 0.08 -1367.63538502226
0.02 0.08 -1389.54540112063
0.05 0.08 -1389.99969310764
0.01 0.09 -1404.84447391566
0.02 0.09 -1404.78953653657
0.05 0.09 -1400.3890049218
0.01 0.1 -1436.34833636096
0.02 0.1 -1421.14299734384
0.05 0.1 -1408.5013354594
