D s LL
0.01 0 -16.8617939466087
0.02 0 -17.0022529619858
0.05 0 -17.3175439730871
0.01 0.01 -16.5661446692418
0.02 0.01 -16.7036989366671
0.05 0.01 -16.9786620026826
0.01 0.02 -16.2803983128369
0.02 0.02 -16.4136454115595
0.05 0.02 -16.5044096009508
0.01 0.03 -16.0084492679019
0.02 0.03 -15.9682570143541
0.05 0.03 -15.7865697589805
0.01 0.04 -15.7557155544901
0.02 0.04 -15.2248995373505
0.05 0.04 -15.0244348290619
0.01 0.05 -15.35520802534
0.02 0.05 -14.5066204462223
0.05 0.05 -14.2790675865187
0.01 0.06 -14.8581067465561
0.02 0.06 -13.8230850387987
0.05 0.06 -13.5567795611319
0.01 0.07 -14.4140065619601
0.02 0.07 -13.187779526376
0.05 0.07 -12.8664102532953
0.01 0.08 -13.890670883071
0.02 0.08 -12.6195446383973
0.05 0.08 -12.220393009731
0.01 0.09 -13.4512242021768
0.02 0.09 -12.1447005887347
0.05 0.09 -11.6362691890298
0.01 0.1 -13.1558793909744
0.02 0.1 -11.7999351574142
0.05 0.1 -11.1388075163808
