D s LL
0.01 0 -69.7634477519871
0.02 0 -69.7634477519871
0.05 0 -69.7634477519871
0.01 0.01 -68.4517200223356
0.02 0.01 -69.1121310656369
0.05 0.01 -69.7634477519871
0.01 0.02 -64.855599689599
0.02 0.02 -65.3102508237645
0.05 0.02 -66.9452974711497
0.01 0.03 -60.7472131769812
0.02 0.03 -61.087770450932
0.05 0.03 -61.0367066205285
0.01 0.04 -63.6933246671399
0.02 0.04 -61.1717449871273
0.05 0.04 -54.1434991926749
0.01 0.05 -99.5977232952829
0.02 0.05 -94.1789568169259
0.05 0.05 -84.5135324945904
0.01 0.06 -141.113678431924
0.02 0.06 -104.623347702967
0.05 0.06 -84.392953965985
0.01 0.07 -187.229432050801
0.02 0.07 -148.342979916754
0.05 0.07 -114.907921200984
0.01 0.08 -201.854452374387
0.02 0.08 -188.862993744417
0.05 0.08 -170.649351693384
0.01 0.09 -208.836218752786
0.02 0.09 -226.549186271806
0.05 0.09 -263.958621147876
0.01 0.1 -227.441303912337
0.02 0.1 -286.726742317153
0.05 0.1 -344.163747800483
