D s LL
0.01 0 -25.9815219894685
0.02 0 -25.8240307588199
0.05 0 -26.0828319070883
0.01 0.01 -24.4423146088402
0.02 0.01 -23.5272087738302
0.05 0.01 -23.7434411197055
0.01 0.02 -22.5267893414522
0.02 0.02 -21.2941781715349
0.05 0.02 -21.4945207749543
0.01 0.03 -20.7480506126418
0.02 0.03 -19.2543362243893
0.05 0.03 -19.4063027420893
0.01 0.04 -19.0183043867377
0.02 0.04 -17.5788467477512
0.05 0.04 -17.6080914435601
0.01 0.05 -18.0330052838647
0.02 0.05 -16.6071426125025
0.05 0.05 -16.3438227002406
0.01 0.06 -18.6186876229327
0.02 0.06 -17.0394804141006
0.05 0.06 -16.087665176172
0.01 0.07 -22.6749650160181
0.02 0.07 -20.4043850184381
0.05 0.07 -17.7977385153051
0.01 0.08 -34.3400409848245
0.02 0.08 -30.2308505714711
0.05 0.08 -23.506164036645
0.01 0.09 -59.8187280398559
0.02 0.09 -53.723710746934
0.05 0.09 -37.6303092594566
0.01 0.1 -100.504967491596
0.02 0.1 -95.1928208772745
0.05 0.1 -67.9219435406438
