D s LL
0.01 0 -14.6750656990757
0.02 0 -14.7291758962964
0.05 0 -15.2608069656269
0.01 0.01 -14.3492225107299
0.02 0.01 -14.4028058252159
0.05 0.01 -14.924649439167
0.01 0.02 -14.0350115504282
0.02 0.02 -14.0874119544939
0.05 0.02 -14.5946937941397
0.01 0.03 -13.7377175049352
0.02 0.03 -13.7879007703724
0.05 0.03 -14.2736572845044
0.01 0.04 -13.4650225898745
0.02 0.04 -13.5113741912335
0.05 0.04 -13.8192864634733
0.01 0.05 -13.2281078800122
0.02 0.05 -13.2681254270422
0.05 0.05 -13.1571327486527
0.01 0.06 -13.0432594216347
0.02 0.06 -13.0730906003737
0.05 0.06 -12.3984694405354
0.01 0.07 -12.9341880941311
0.02 0.07 -12.94795588529
0.05 0.07 -11.6857728183883
0.01 0.08 -12.9353091304371
0.02 0.08 -12.9241838096786
0.05 0.08 -11.0384179554533
0.01 0.09 -13.0961767172892
0.02 0.09 -12.9547414937747
0.05 0.09 -10.4840329522842
0.01 0.1 -13.4869546830314
0.02 0.1 -12.8249350231077
0.05 0.1 -10.0619388231811
