D s LL
0.01 0 -127.821287422877
0.02 0 -128.23747251938
0.05 0 -128.396268320744
0.01 0.01 -126.128339587156
0.02 0.01 -126.41133423639
0.05 0.01 -127.933133215823
0.01 0.02 -123.098395582712
0.02 0.02 -121.907180623666
0.05 0.02 -119.534390646436
0.01 0.03 -121.654476097475
0.02 0.03 -111.55987980594
0.05 0.03 -107.162519492145
0.01 0.04 -150.467023800992
0.02 0.04 -141.72564716182
0.05 0.04 -135.130369596515
0.01 0.05 -158.922959901815
0.02 0.05 -218.391734056433
0.05 0.05 -256.847717375157
0.01 0.06 -225.84379967675
0.02 0.06 -333.723446360972
0.05 0.06 -348.183242140307
0.01 0.07 -345.03798120003
0.02 0.07 -370.692296455785
0.05 0.07 -355.423445190527
0.01 0.08 -414.721849656944
0.02 0.08 -417.254703255239
0.05 0.08 -375.401563727859
0.01 0.09 -439.16760657319
0.02 0.09 -461.876236521331
0.05 0.09 -449.624400100257
0.01 0.1 -464.603454815764
0.02 0.1 -489.111523811165
0.05 0.1 -534.546464614151
