D s LL
0.01 0 -11.26415855784
0.02 0 -10.9353567002464
0.05 0 -10.8712059720853
0.01 0.01 -11.1832229110107
0.02 0.01 -10.6262421975262
0.05 0.01 -10.5719725032042
0.01 0.02 -10.9814144611166
0.02 0.02 -10.2347272459686
0.05 0.02 -10.1818742585056
0.01 0.03 -10.5844695015097
0.02 0.03 -9.8507115838266
0.05 0.03 -9.79928190662773
0.01 0.04 -10.1941127137682
0.02 0.04 -9.47685199020865
0.05 0.04 -9.42679957739894
0.01 0.05 -9.81275889180119
0.02 0.05 -9.11683827927194
0.05 0.05 -9.06803626493099
0.01 0.06 -9.44376735331852
0.02 0.06 -8.77580110632737
0.05 0.06 -8.72800395865016
0.01 0.07 -9.09180578579608
0.02 0.07 -8.4608761874953
0.05 0.07 -8.41119505693452
0.01 0.08 -8.7633390021024
0.02 0.08 -8.18197756727853
0.05 0.08 -8.01755629791576
0.01 0.09 -8.46726632849198
0.02 0.09 -7.95284099778357
0.05 0.09 -7.67341595082777
0.01 0.1 -8.21571392492363
0.02 0.1 -7.79239632010584
0.05 0.1 -7.39758801544827
