D s LL
0.01 0 -46.8236767513328
0.02 0 -48.5122759882694
0.05 0 -51.6803632400264
0.01 0.01 -40.2495423493886
0.02 0.01 -40.5230089467311
0.05 0.01 -44.156529330651
0.01 0.02 -32.8244722532153
0.02 0.02 -31.3920201239872
0.05 0.02 -33.6066972590203
0.01 0.03 -120.953432969587
0.02 0.03 -38.4131082632527
0.05 0.03 -28.6623048656358
0.01 0.04 -251.592366790081
0.02 0.04 -210.188834637226
0.05 0.04 -103.003978644025
0.01 0.05 -304.582462104814
0.02 0.05 -285.037330256011
0.05 0.05 -245.965391729264
0.01 0.06 -315.252963746634
0.02 0.06 -349.031202697485
0.05 0.06 -323.56767212675
0.01 0.07 -337.016081699019
0.02 0.07 -360.522724992529
0.05 0.07 -360.122313265037
0.01 0.08 -359.168028810942
0.02 0.08 -367.193303049686
0.05 0.08 -367.094362406521
0.01 0.09 -367.679414408385
0.02 0.09 -375.574277043375
0.05 0.09 -376.954014019109
0.01 0.1 -378.307971985465
0.02 0.1 -391.468285081673
0.05 0.1 -397.983373694725
