D s LL
0.01 0 -53.6933676488471
0.02 0 -55.3175118584783
0.05 0 -56.6351674823643
0.01 0.01 -51.3194534868587
0.02 0.01 -53.0155553649786
0.05 0.01 -55.4369762777641
0.01 0.02 -49.0452655548076
0.02 0.02 -50.2885731085667
0.05 0.02 -52.5792453511262
0.01 0.03 -46.9783071837861
0.02 0.03 -47.6212393709346
0.05 0.03 -48.7026383455625
0.01 0.04 -45.4000203492951
0.02 0.04 -44.9117644851359
0.05 0.04 -43.7823855773484
0.01 0.05 -45.0708408082614
0.02 0.05 -41.9878219256947
0.05 0.05 -39.1745499681759
0.01 0.06 -53.2792659790483
0.02 0.06 -42.9543727090603
0.05 0.06 -35.7949068878407
0.01 0.07 -81.2441440685314
0.02 0.07 -64.4710740243628
0.05 0.07 -37.7433034861442
0.01 0.08 -89.9274929494454
0.02 0.08 -77.3774564805201
0.05 0.08 -59.6056902946299
0.01 0.09 -98.5930755076311
0.02 0.09 -80.20422444395
0.05 0.09 -70.9817486696206
0.01 0.1 -113.871855488856
0.02 0.1 -84.3074233595948
0.05 0.1 -74.0946936587457
