D s LL
0.01 0 -148.473635126955
0.02 0 -149.846187647015
0.05 0 -152.101856952342
0.01 0.01 -127.747085718854
0.02 0.01 -131.645620105761
0.05 0.01 -142.111595225873
0.01 0.02 -124.769922293723
0.02 0.02 -95.2550487463331
0.05 0.02 -102.602113803865
0.01 0.03 -445.94041205995
0.02 0.03 -369.893785349045
0.05 0.03 -266.032035279181
0.01 0.04 -580.356906364369
0.02 0.04 -577.425780996392
0.05 0.04 -566.693055672538
0.01 0.05 -631.279901217065
0.02 0.05 -652.342910042198
0.05 0.05 -637.576528330018
0.01 0.06 -677.868822042212
0.02 0.06 -668.00420042238
0.05 0.06 -658.596004156162
0.01 0.07 -765.882839417133
0.02 0.07 -742.310885239767
0.05 0.07 -696.965390623525
0.01 0.08 -842.724555281085
0.02 0.08 -830.742895396236
0.05 0.08 -785.847221190981
0.01 0.09 -889.324481413777
0.02 0.09 -900.056381731527
0.05 0.09 -864.478662223261
0.01 0.1 -928.403746388813
0.02 0.1 -936.692105847226
0.05 0.1 -912.660893974782
