D s LL
0.01 0 -12.7746395996765
0.02 0 -12.7746395996765
0.05 0 -12.7746395996765
0.01 0.01 -12.7746395996765
0.02 0.01 -12.7746395996765
0.05 0.01 -12.7746395996765
0.01 0.02 -12.7746395996765
0.02 0.02 -12.7746395996765
0.05 0.02 -12.7552154370694
0.01 0.03 -12.7746395996765
0.02 0.03 -12.7746395996765
0.05 0.03 -12.4383171238065
0.01 0.04 -12.7746395996765
0.02 0.04 -12.5473852883613
0.05 0.04 -12.1266538305394
0.01 0.05 -12.7746395996765
0.02 0.05 -12.2336963414525
0.05 0.05 -11.8134955361046
0.01 0.06 -12.7746395996765
0.02 0.06 -11.9266124956868
0.05 0.06 -11.1038798490591
0.01 0.07 -12.5765240229047
0.02 0.07 -11.6287628962746
0.05 0.07 -10.4167171535376
0.01 0.08 -12.2629700324674
0.02 0.08 -11.343810602579
0.05 0.08 -9.76222500778933
0.01 0.09 -11.9561061016858
0.02 0.09 -10.9501076001697
0.05 0.09 -9.15536294061499
0.01 0.1 -11.6585452310132
0.02 0.1 -10.2955079995432
0.05 0.1 -8.61806456002033
