D s LL
0.01 0 -8.53037931933944
0.02 0 -8.58619826606664
0.05 0 -8.57257202594745
0.01 0.01 -8.25090180203174
0.02 0.01 -8.36838091048313
0.05 0.01 -8.52422504130311
0.01 0.02 -7.97525302154851
0.02 0.02 -8.09134434385482
0.05 0.02 -8.47595876839041
0.01 0.03 -7.70476653729262
0.02 0.03 -7.81886903943708
0.05 0.03 -8.25458404542658
0.01 0.04 -7.44123487942754
0.02 0.04 -7.55252693931246
0.05 0.04 -7.92926468695104
0.01 0.05 -7.187066192228
0.02 0.05 -7.29442794326232
0.05 0.05 -7.60841170255875
0.01 0.06 -6.94549320864501
0.02 0.06 -7.04740273719442
0.05 0.06 -7.29352265606102
0.01 0.07 -6.72085082797181
0.02 0.07 -6.81524651964503
0.05 0.07 -6.9866028023954
0.01 0.08 -6.51894239746492
0.02 0.08 -6.58513072197216
0.05 0.08 -6.6903364000251
0.01 0.09 -6.34751828574469
0.02 0.09 -6.35145158644136
0.05 0.09 -6.40831471127959
0.01 0.1 -6.21689196021432
0.02 0.1 -6.15368007118468
0.05 0.1 -6.14533830054632
