D s LL
0.01 0 -29.4155446280686
0.02 0 -29.4946781529689
0.05 0 -29.4946781529689
0.01 0.01 -28.3242983838394
0.02 0.01 -29.1689581537501
0.05 0.01 -29.4946781529689
0.01 0.02 -26.7586614608386
0.02 0.02 -26.7851901144345
0.05 0.02 -27.7335080763105
0.01 0.03 -22.7577520856302
0.02 0.03 -21.4461380999919
0.05 0.03 -21.9761573909575
0.01 0.04 -17.6282717151409
0.02 0.04 -16.2467836640122
0.05 0.04 -16.7586901267517
0.01 0.05 -14.504736657605
0.02 0.05 -13.4449442838778
0.05 0.05 -13.8262259149477
0.01 0.06 -29.8090452648324
0.02 0.06 -31.4022755765909
0.05 0.06 -27.6732447926987
0.01 0.07 -116.679202231881
0.02 0.07 -119.326513809119
0.05 0.07 -126.451996774767
0.01 0.08 -187.523361064451
0.02 0.08 -216.684151277809
0.05 0.08 -203.496488379461
0.01 0.09 -251.606385840367
0.02 0.09 -272.761014727069
0.05 0.09 -260.714416027902
0.01 0.1 -278.194316550494
0.02 0.1 -285.223458457122
0.05 0.1 -283.544603346365
