D s LL
0.01 0 -8.4759310508555
0.02 0 -8.4759310508555
0.05 0 -7.63119819033638
0.01 0.01 -8.4759310508555
0.02 0.01 -8.4759310508555
0.05 0.01 -7.20312385263421
0.01 0.02 -8.4759310508555
0.02 0.02 -8.4759310508555
0.05 0.02 -6.78168022970908
0.01 0.03 -8.4759310508555
0.02 0.03 -8.37562854959539
0.05 0.03 -6.36856901881394
0.01 0.04 -8.4759310508555
0.02 0.04 -8.22869838179812
0.05 0.04 -5.96598502301151
0.01 0.05 -8.4759310508555
0.02 0.05 -8.08354013190488
0.05 0.05 -5.57676983323862
0.01 0.06 -8.4759310508555
0.02 0.06 -7.94041300223232
0.05 0.06 -5.2046142882233
0.01 0.07 -8.4759310508555
0.02 0.07 -7.79961294790569
0.05 0.07 -4.85432410248441
0.01 0.08 -8.4759310508555
0.02 0.08 -7.42364081723254
0.05 0.08 -4.53216591364582
0.01 0.09 -8.4759310508555
0.02 0.09 -7.00692458038179
0.05 0.09 -4.24631300994923
0.01 0.1 -8.4759310508555
0.02 0.1 -6.59868703400626
0.05 0.1 -4.00740942892183
