D s LL
0.01 0 -25.6100278348497
0.02 0 -25.4450954352066
0.05 0 -25.6463372129282
0.01 0.01 -25.4200749220195
0.02 0.01 -25.2592896679925
0.05 0.01 -25.4558092680361
0.01 0.02 -24.7749292199008
0.02 0.02 -24.1629975895925
0.05 0.02 -23.967652779939
0.01 0.03 -23.636872391901
0.02 0.03 -22.6242950216933
0.05 0.03 -20.9170534262403
0.01 0.04 -22.5516349481261
0.02 0.04 -20.1168607066069
0.05 0.04 -18.0759791982002
0.01 0.05 -21.1837763104038
0.02 0.05 -17.9101125453967
0.05 0.05 -15.9348392277453
0.01 0.06 -21.1127625274173
0.02 0.06 -19.3720443733748
0.05 0.06 -17.1140293635255
0.01 0.07 -30.5296509708346
0.02 0.07 -41.4744043676854
0.05 0.07 -38.8208689873535
0.01 0.08 -57.3334195121835
0.02 0.08 -69.5000150517113
0.05 0.08 -90.1569855702331
0.01 0.09 -70.4042670856541
0.02 0.09 -85.0747222048028
0.05 0.09 -125.749555676451
0.01 0.1 -75.5007848289796
0.02 0.1 -110.583202400964
0.05 0.1 -141.498862396934
