D s LL
0.01 0 -21.8623853132638
0.02 0 -22.8258225995134
0.05 0 -24.5829016446161
0.01 0.01 -20.5591124916662
0.02 0.01 -21.8005160375822
0.05 0.01 -24.153293328295
0.01 0.02 -18.7869838569671
0.02 0.02 -19.9406076345903
0.05 0.02 -22.4095646177575
0.01 0.03 -17.1245946492388
0.02 0.03 -18.0320939731598
0.05 0.03 -20.2002299384238
0.01 0.04 -15.6839389264322
0.02 0.04 -15.9748988695659
0.05 0.04 -17.9712907698584
0.01 0.05 -14.5269123284089
0.02 0.05 -14.307894821853
0.05 0.05 -15.9632637653655
0.01 0.06 -14.8302119178735
0.02 0.06 -13.7212462649818
0.05 0.06 -14.5206447475764
0.01 0.07 -21.5889640395457
0.02 0.07 -16.7363668959837
0.05 0.07 -14.7254480894791
0.01 0.08 -50.6406985177463
0.02 0.08 -33.8499881958614
0.05 0.08 -20.497821681068
0.01 0.09 -92.1818067036564
0.02 0.09 -75.8100274357471
0.05 0.09 -44.7501101495088
0.01 0.1 -119.589746790791
0.02 0.1 -111.31027967357
0.05 0.1 -85.9483780749327
