D s LL
0.01 0 -9.18742230303866
0.02 0 -9.18742230303866
0.05 0 -9.18742230303866
0.01 0.01 -9.18742230303866
0.02 0.01 -9.18742230303866
0.05 0.01 -9.18742230303866
0.01 0.02 -9.18742230303866
0.02 0.02 -9.18742230303866
0.05 0.02 -9.18742230303866
0.01 0.03 -9.18742230303866
0.02 0.03 -9.18742230303866
0.05 0.03 -9.18742230303866
0.01 0.04 -9.18742230303866
0.02 0.04 -9.18742230303866
0.05 0.04 -9.18742230303866
0.01 0.05 -9.18742230303866
0.02 0.05 -9.18742230303866
0.05 0.05 -9.18742230303866
0.01 0.06 -9.18742230303866
0.02 0.06 -9.18742230303866
0.05 0.06 -9.18742230303866
0.01 0.07 -9.18742230303866
0.02 0.07 -9.18742230303866
0.05 0.07 -9.18742230303866
0.01 0.08 -9.18742230303866
0.02 0.08 -9.18742230303866
0.05 0.08 -9.02160790918372
0.01 0.09 -9.18742230303866
0.02 0.09 -9.18742230303866
0.05 0.09 -8.74045317976291
0.01 0.1 -9.18742230303866
0.02 0.1 -9.18742230303866
0.05 0.1 -8.46589984614214
