D s LL
0.01 0 -17.7004464053291
0.02 0 -18.303197523177
0.05 0 -19.262747596838
0.01 0.01 -17.4870238324249
0.02 0.01 -18.0500266847427
0.05 0.01 -19.0650214626248
0.01 0.02 -17.3010516799302
0.02 0.02 -17.8098444949052
0.05 0.02 -18.7914513647389
0.01 0.03 -17.1522929571704
0.02 0.03 -17.5871697941465
0.05 0.03 -18.5235120972221
0.01 0.04 -17.0540040523674
0.02 0.04 -17.3880921377949
0.05 0.04 -18.2631291761601
0.01 0.05 -17.0241831586306
0.02 0.05 -17.2208162940184
0.05 0.05 -18.0128848185466
0.01 0.06 -17.0872421874139
0.02 0.06 -17.0963906852273
0.05 0.06 -17.534710690572
0.01 0.07 -17.2762096070278
0.02 0.07 -17.0296749997749
0.05 0.07 -17.0458183046781
0.01 0.08 -17.6355517752939
0.02 0.08 -17.0406106807525
0.05 0.08 -16.5306879927256
0.01 0.09 -18.2246097738797
0.02 0.09 -17.0622332084903
0.05 0.09 -16.0366557462158
0.01 0.1 -19.1214065395847
0.02 0.1 -17.044528711542
0.05 0.1 -15.5700829908916
