D s LL
0.01 0 -8.37106365395735
0.02 0 -8.56678825699398
0.05 0 -9.29096702739146
0.01 0.01 -8.32170013120303
0.02 0.01 -8.4846075842091
0.05 0.01 -9.16067603777248
0.01 0.02 -8.28786298585139
0.02 0.02 -8.41410338429561
0.05 0.02 -8.77379151110437
0.01 0.03 -8.27134577333985
0.02 0.03 -8.21345164798354
0.05 0.03 -8.13710040627427
0.01 0.04 -8.2741425960159
0.02 0.04 -7.64738105963229
0.05 0.04 -7.52477095078004
0.01 0.05 -8.29846803881795
0.02 0.05 -7.11212690029045
0.05 0.05 -6.95073243855988
0.01 0.06 -7.87898051199388
0.02 0.06 -6.62112340848673
0.05 0.06 -6.43928075867436
0.01 0.07 -7.43727336380828
0.02 0.07 -6.19718158276915
0.05 0.07 -6.03356108967901
0.01 0.08 -7.04650531741518
0.02 0.08 -5.88003224311053
0.05 0.08 -5.81160027757854
0.01 0.09 -6.72729832097901
0.02 0.09 -5.74029462385449
0.05 0.09 -5.91710794640729
0.01 0.1 -6.51426851158374
0.02 0.1 -5.90493246896793
0.05 0.1 -6.61844342803642
