D s LL
0.01 0 -101.140640616138
0.02 0 -100.869552999304
0.05 0 -100.923505625593
0.01 0.01 -101.004819727835
0.02 0.01 -100.734966202518
0.05 0.01 -100.788589942881
0.01 0.02 -100.869631154811
0.02 0.02 -100.601192777961
0.05 0.02 -99.677725741817
0.01 0.03 -100.735169071886
0.02 0.03 -99.9162845938693
0.05 0.03 -94.4678269858135
0.01 0.04 -100.601541480768
0.02 0.04 -96.605532651809
0.05 0.04 -86.4276490261799
0.01 0.05 -98.4757974466264
0.02 0.05 -92.6200548529999
0.05 0.05 -106.434842264801
0.01 0.06 -94.8801417948887
0.02 0.06 -112.064499816246
0.05 0.06 -176.354218611913
0.01 0.07 -96.7724733793107
0.02 0.07 -161.700657107209
0.05 0.07 -298.679819068203
0.01 0.08 -126.185658697364
0.02 0.08 -178.072690104372
0.05 0.08 -328.73027833596
0.01 0.09 -159.876469060215
0.02 0.09 -252.119606151868
0.05 0.09 -340.547321770462
0.01 0.1 -166.144214832872
0.02 0.1 -311.334952123086
0.05 0.1 -371.817836370043
