D s LL
0.01 0 -49.0926817265895
0.02 0 -49.7558417649339
0.05 0 -51.6687236299053
0.01 0.01 -42.8139314682964
0.02 0.01 -42.8770566689346
0.05 0.01 -44.5372943956198
0.01 0.02 -35.6003209922624
0.02 0.02 -34.5127095889253
0.05 0.02 -35.8829531525068
0.01 0.03 -69.886142999249
0.02 0.03 -68.4869447830955
0.05 0.03 -53.8180624445026
0.01 0.04 -122.350912957854
0.02 0.04 -130.476206344351
0.05 0.04 -135.994417465271
0.01 0.05 -240.319532496759
0.02 0.05 -213.999293589963
0.05 0.05 -172.747178929686
0.01 0.06 -334.06296857906
0.02 0.06 -326.665374912361
0.05 0.06 -265.74809228091
0.01 0.07 -397.122769450915
0.02 0.07 -373.270564846157
0.05 0.07 -352.456349788093
0.01 0.08 -437.262495819366
0.02 0.08 -393.980391263968
0.05 0.08 -375.275698562921
0.01 0.09 -455.567632230789
0.02 0.09 -419.559903239362
0.05 0.09 -388.814906051719
0.01 0.1 -463.850402861758
0.02 0.1 -445.374717054351
0.05 0.1 -407.9523320377
