D s LL
0.01 0 -26.9563744215282
0.02 0 -26.9563744215282
0.05 0 -26.9563744215282
0.01 0.01 -26.5910039906129
0.02 0.01 -26.5911289988525
0.05 0.01 -26.9563744215282
0.01 0.02 -25.3966622595391
0.02 0.02 -25.2455062297239
0.05 0.02 -25.9352402034623
0.01 0.03 -24.0919196194897
0.02 0.03 -23.947056463444
0.05 0.03 -24.609957161861
0.01 0.04 -22.8943462406312
0.02 0.04 -22.7541276336691
0.05 0.04 -23.2206433537235
0.01 0.05 -21.9505245317601
0.02 0.05 -21.801978844121
0.05 0.05 -21.2863909410088
0.01 0.06 -21.6459833941477
0.02 0.06 -21.2938672092753
0.05 0.06 -19.6719619565785
0.01 0.07 -23.1518851952765
0.02 0.07 -21.8231129979888
0.05 0.07 -18.8373499582519
0.01 0.08 -30.3291931375861
0.02 0.08 -26.6875973702141
0.05 0.08 -19.873802861943
0.01 0.09 -50.7495568321161
0.02 0.09 -44.4410106841263
0.05 0.09 -26.0671860602482
0.01 0.1 -77.2321732489506
0.02 0.1 -74.3512097082672
0.05 0.1 -45.7636270866969
