D s LL
0.01 0 -236.692201775277
0.02 0 -238.123143032169
0.05 0 -238.363477547038
0.01 0.01 -222.441947153286
0.02 0.01 -225.603820092801
0.05 0.01 -230.184697948007
0.01 0.02 -187.124510740399
0.02 0.02 -175.31932628316
0.05 0.02 -170.404075585369
0.01 0.03 -314.619319872218
0.02 0.03 -309.804031590361
0.05 0.03 -318.339647844975
0.01 0.04 -610.403182379931
0.02 0.04 -587.103695640769
0.05 0.04 -660.322515401706
0.01 0.05 -964.391326982854
0.02 0.05 -985.026011503553
0.05 0.05 -867.443845266174
0.01 0.06 -1229.04533191666
0.02 0.06 -1207.32265403833
0.05 0.06 -1108.13575774366
0.01 0.07 -1343.57099514203
0.02 0.07 -1364.60845976168
0.05 0.07 -1310.37082189167
0.01 0.08 -1449.18518731556
0.02 0.08 -1484.23312907304
0.05 0.08 -1461.1161990217
0.01 0.09 -1512.05336792626
0.02 0.09 -1569.12677815395
0.05 0.09 -1562.30953732552
0.01 0.1 -1571.76783287413
0.02 0.1 -1626.05068416807
0.05 0.1 -1638.17137168559
