D s LL
0.01 0 -16.1756539918324
0.02 0 -16.2787264011058
0.05 0 -16.2787264011058
0.01 0.01 -15.556953552666
0.02 0.01 -15.925101128887
0.05 0.01 -16.2787264011058
0.01 0.02 -14.9625813885668
0.02 0.02 -15.0681745921934
0.05 0.02 -15.5829555750847
0.01 0.03 -14.2571579102736
0.02 0.03 -13.3783441068343
0.05 0.03 -13.8657363399826
0.01 0.04 -12.8745220160397
0.02 0.04 -11.7625996286014
0.05 0.04 -12.1923381564323
0.01 0.05 -11.5314765372757
0.02 0.05 -10.2980934872425
0.05 0.05 -10.6070754212614
0.01 0.06 -10.6655873637361
0.02 0.06 -9.149403291723
0.05 0.06 -9.20191046166569
0.01 0.07 -10.905319714593
0.02 0.07 -8.68373057384187
0.05 0.07 -8.17310989120328
0.01 0.08 -13.9145911820269
0.02 0.08 -9.76694433811522
0.05 0.08 -7.95165022952732
0.01 0.09 -23.8539492145087
0.02 0.09 -14.5413292281455
0.05 0.09 -9.50805642585284
0.01 0.1 -45.2552575592752
0.02 0.1 -27.903637338942
0.05 0.1 -15.0553164899925
