D s LL
0.01 0 -134.111918816124
0.02 0 -136.312116774576
0.05 0 -138.295861863835
0.01 0.01 -122.650238615215
0.02 0.01 -123.357708946485
0.05 0.01 -127.982327532616
0.01 0.02 -109.637399447897
0.02 0.02 -107.641191617661
0.05 0.02 -111.48908848607
0.01 0.03 -125.374053447197
0.02 0.03 -96.6430001818176
0.05 0.03 -95.0192551088412
0.01 0.04 -300.548988491625
0.02 0.04 -195.326492405694
0.05 0.04 -92.0023800585699
0.01 0.05 -523.097039133749
0.02 0.05 -416.677974857748
0.05 0.05 -274.455772076769
0.01 0.06 -627.996728265827
0.02 0.06 -607.165765354953
0.05 0.06 -450.07124160101
0.01 0.07 -685.839223764826
0.02 0.07 -698.502230462201
0.05 0.07 -650.812818065919
0.01 0.08 -714.83360653934
0.02 0.08 -752.561032689453
0.05 0.08 -756.975077437479
0.01 0.09 -747.463455579828
0.02 0.09 -790.034008789448
0.05 0.09 -826.264705788082
0.01 0.1 -775.125041345426
0.02 0.1 -828.717028995219
0.05 0.1 -885.731439806661
