D s LL
0.01 0 -9.33416290367237
0.02 0 -9.06598572605055
0.05 0 -9.16542330909147
0.01 0.01 -9.17768496061575
0.02 0.01 -8.90795847190863
0.05 0.01 -9.00797853746655
0.01 0.02 -9.02039730322568
0.02 0.02 -8.74899395729461
0.05 0.02 -8.84962042174522
0.01 0.03 -8.86223849026459
0.02 0.03 -8.58904792120308
0.05 0.03 -8.69029215903939
0.01 0.04 -8.70315750975021
0.02 0.04 -8.42809919723129
0.05 0.04 -8.52995396954824
0.01 0.05 -8.54312078475427
0.02 0.05 -8.26616076399057
0.05 0.05 -8.36859244535597
0.01 0.06 -8.38212137663783
0.02 0.06 -8.10329379576323
0.05 0.06 -8.20623263022424
0.01 0.07 -8.22019080682456
0.02 0.07 -7.93962516048821
0.05 0.07 -8.04295330555211
0.01 0.08 -8.05741391891748
0.02 0.08 -7.77536876476066
0.05 0.08 -7.87890594427599
0.01 0.09 -7.8939471693031
0.02 0.09 -7.61085105182612
0.05 0.09 -7.71433774252933
0.01 0.1 -7.73004065649218
0.02 0.1 -7.44654081385977
0.05 0.1 -7.54961904149642
