D s LL
0.01 0 -39.0530696753649
0.02 0 -38.9527676592549
0.05 0 -38.9652073542476
0.01 0.01 -37.805051392858
0.02 0.01 -37.8744505752519
0.05 0.01 -38.724198280989
0.01 0.02 -34.1057769270298
0.02 0.02 -33.6105949057662
0.05 0.02 -34.9712620333924
0.01 0.03 -29.9487022538874
0.02 0.03 -29.4961416612221
0.05 0.03 -30.8111743885855
0.01 0.04 -26.0993413170568
0.02 0.04 -25.7385688450978
0.05 0.04 -26.9384121822218
0.01 0.05 -23.014128437333
0.02 0.05 -22.8838816011124
0.05 0.05 -23.7790387038343
0.01 0.06 -22.0056737389391
0.02 0.06 -22.5790209690797
0.05 0.06 -22.5583257221684
0.01 0.07 -27.673246291628
0.02 0.07 -31.202966416906
0.05 0.07 -27.6097818963941
0.01 0.08 -57.7004855032758
0.02 0.08 -72.1845649355508
0.05 0.08 -56.8584587569712
0.01 0.09 -132.718210801807
0.02 0.09 -130.963506628707
0.05 0.09 -111.727549307165
0.01 0.1 -216.770646012733
0.02 0.1 -219.739046232889
0.05 0.1 -183.265935625455
