D s LL
0.01 0 -20.1449145315302
0.02 0 -20.4860741025455
0.05 0 -20.605533648428
0.01 0.01 -19.8433782772618
0.02 0.01 -19.8586568999445
0.05 0.01 -19.9669949748135
0.01 0.02 -19.4193158065427
0.02 0.02 -19.2501744272334
0.05 0.02 -19.3059667196101
0.01 0.03 -18.9519316175413
0.02 0.03 -18.672402493072
0.05 0.03 -18.4629444272812
0.01 0.04 -18.5962174342198
0.02 0.04 -18.1445519018309
0.05 0.04 -17.643006155139
0.01 0.05 -18.4224374412997
0.02 0.05 -17.6974258131043
0.05 0.05 -16.8571859415453
0.01 0.06 -18.5397428719576
0.02 0.06 -17.3727015499137
0.05 0.06 -16.1224860253916
0.01 0.07 -19.1147709527622
0.02 0.07 -17.0314209469871
0.05 0.07 -15.4650119633851
0.01 0.08 -20.3967523049775
0.02 0.08 -17.0070846175212
0.05 0.08 -14.9243451879222
0.01 0.09 -22.744406810841
0.02 0.09 -17.4617784568551
0.05 0.09 -14.5593588690413
0.01 0.1 -26.6315550637725
0.02 0.1 -18.6250724689233
0.05 0.1 -14.4556694050701
