D s LL
0.01 0 -57.3429502092265
0.02 0 -56.602853173213
0.05 0 -58.325822647685
0.01 0.01 -54.6202172438085
0.02 0.01 -53.4018419023036
0.05 0.01 -54.7989968816084
0.01 0.02 -51.7394111139765
0.02 0.02 -50.4097005371187
0.05 0.02 -49.5339267915676
0.01 0.03 -49.4759908041719
0.02 0.03 -46.1701036070135
0.05 0.03 -44.4871473787375
0.01 0.04 -48.6394750462108
0.02 0.04 -42.6103021090632
0.05 0.04 -40.0979687530951
0.01 0.05 -50.8636803811216
0.02 0.05 -41.8899430732163
0.05 0.05 -36.3792477695876
0.01 0.06 -67.8197365649831
0.02 0.06 -52.1886040061022
0.05 0.06 -37.1683362325393
0.01 0.07 -119.894115534265
0.02 0.07 -101.938764975474
0.05 0.07 -57.180516817644
0.01 0.08 -189.691005258974
0.02 0.08 -177.694425398542
0.05 0.08 -122.031333054914
0.01 0.09 -229.982996221904
0.02 0.09 -228.18590638359
0.05 0.09 -187.456554890045
0.01 0.1 -246.381440619725
0.02 0.1 -262.288400145179
0.05 0.1 -251.022012542006
