D s LL
0.01 0 -221.022379064234
0.02 0 -221.022379064234
0.05 0 -221.022379064234
0.01 0.01 -206.43333750928
0.02 0.01 -211.064256228195
0.05 0.01 -218.125519818977
0.01 0.02 -166.802435322397
0.02 0.02 -168.586825876871
0.05 0.02 -174.206736961063
0.01 0.03 -326.426515372508
0.02 0.03 -246.595369273301
0.05 0.03 -189.499468543486
0.01 0.04 -811.297313210664
0.02 0.04 -745.903877348383
0.05 0.04 -572.031955634832
0.01 0.05 -1008.75105408337
0.02 0.05 -1002.96406750801
0.05 0.05 -950.743605060724
0.01 0.06 -1094.14359608629
0.02 0.06 -1135.2512104433
0.05 0.06 -1119.61343922003
0.01 0.07 -1205.01815763687
0.02 0.07 -1253.31596138162
0.05 0.07 -1290.58619640603
0.01 0.08 -1272.11082722714
0.02 0.08 -1338.74655225366
0.05 0.08 -1393.96079666829
0.01 0.09 -1313.84760914202
0.02 0.09 -1410.52873839003
0.05 0.09 -1446.88796725921
0.01 0.1 -1353.31940246331
0.02 0.1 -1448.52485201238
0.05 0.1 -1469.17293332809
