D s LL
0.01 0 -17.7833030837632
0.02 0 -17.7216651534548
0.05 0 -17.9981463868427
0.01 0.01 -17.5843236104913
0.02 0.01 -17.5229035842105
0.05 0.01 -17.9540807232528
0.01 0.02 -17.3858664205503
0.02 0.02 -17.3247093907298
0.05 0.02 -17.7550459885924
0.01 0.03 -17.1881512039786
0.02 0.03 -17.0638674776733
0.05 0.03 -17.3966592164968
0.01 0.04 -16.991487463618
0.02 0.04 -16.6484438374107
0.05 0.04 -16.9804550761642
0.01 0.05 -16.7963090617439
0.02 0.05 -16.2374599067254
0.05 0.05 -16.5680962480373
0.01 0.06 -16.4756826912166
0.02 0.06 -15.8323071003205
0.05 0.06 -16.1525380218675
0.01 0.07 -16.0673993681276
0.02 0.07 -15.434816295688
0.05 0.07 -15.4381959299968
0.01 0.08 -15.666271458705
0.02 0.08 -15.0473882452805
0.05 0.08 -14.5598404598574
0.01 0.09 -15.2746325655875
0.02 0.09 -14.6540549656327
0.05 0.09 -13.698468815502
0.01 0.1 -14.89553040383
0.02 0.1 -14.1256513685098
0.05 0.1 -12.8598266201711
