D s LL
0.01 0 -7.05983427330016
0.02 0 -6.98672597442969
0.05 0 -6.91134305537159
0.01 0.01 -7.05983427330016
0.02 0.01 -6.90381107611314
0.05 0.01 -6.82893772193176
0.01 0.02 -7.05983427330016
0.02 0.02 -6.8215519881764
0.05 0.02 -6.74723601705477
0.01 0.03 -7.05983427330016
0.02 0.03 -6.74000930318208
0.05 0.03 -6.6663033225739
0.01 0.04 -6.99633300719776
0.02 0.04 -6.65924914678416
0.05 0.04 -6.58621104925421
0.01 0.05 -6.91349745485311
0.02 0.05 -6.5793436694284
0.05 0.05 -6.50703718217428
0.01 0.06 -6.83132122199886
0.02 0.06 -6.50037157916669
0.05 0.06 -6.42886687338004
0.01 0.07 -6.74986459090483
0.02 0.07 -6.42241871853762
0.05 0.07 -6.35179308550727
0.01 0.08 -6.66919325089612
0.02 0.08 -6.34557868858439
0.05 0.08 -6.27591729027878
0.01 0.09 -6.5893787628208
0.02 0.09 -6.26995352318487
0.05 0.09 -6.20135022598636
0.01 0.1 -6.51049905965098
0.02 0.1 -6.19565441695235
0.05 0.1 -6.12821271826213
