D s LL
0.01 0 -9.39254691897033
0.02 0 -9.39254691897033
0.05 0 -9.39254691897033
0.01 0.01 -9.39254691897033
0.02 0.01 -9.39254691897033
0.05 0.01 -9.39254691897033
0.01 0.02 -9.39254691897033
0.02 0.02 -9.39254691897033
0.05 0.02 -9.39254691897033
0.01 0.03 -9.39254691897033
0.02 0.03 -9.39254691897033
0.05 0.03 -9.39254691897033
0.01 0.04 -9.39254691897033
0.02 0.04 -9.39254691897033
0.05 0.04 -9.39254691897033
0.01 0.05 -9.39254691897033
0.02 0.05 -9.39254691897033
0.05 0.05 -9.0326015323347
0.01 0.06 -9.39254691897033
0.02 0.06 -9.39254691897033
0.05 0.06 -8.60748199284177
0.01 0.07 -9.39254691897033
0.02 0.07 -9.39254691897033
0.05 0.07 -7.86208858187294
0.01 0.08 -9.39254691897033
0.02 0.08 -9.39254691897033
0.05 0.08 -7.13341536600483
0.01 0.09 -9.39254691897033
0.02 0.09 -9.15180878605734
0.05 0.09 -6.42956116138804
0.01 0.1 -9.39254691897033
0.02 0.1 -8.7869596585846
0.05 0.1 -5.76251181473882
