D s LL
0.01 0 -2661.46729433265
0.02 0 -2666.74739575494
0.05 0 -2669.27444860603
0.01 0.01 -2492.34219096809
0.02 0.01 -2443.92076377893
0.05 0.01 -2369.7755033812
0.01 0.02 -4040.18771187737
0.02 0.02 -4080.5430728494
0.05 0.02 -3960.17023478143
0.01 0.03 -6109.77698115042
0.02 0.03 -6401.52896020297
0.05 0.03 -6538.41105812212
0.01 0.04 -7494.13496125365
0.02 0.04 -7918.41547807707
0.05 0.04 -8374.29550300557
0.01 0.05 -8592.14869736043
0.02 0.05 -9384.32249435447
0.05 0.05 -9666.59670653765
0.01 0.06 -9513.77691687016
0.02 0.06 -10235.5240118932
0.05 0.06 -10967.7335155843
0.01 0.07 -10247.6293744508
0.02 0.07 -11017.7500495141
0.05 0.07 -12027.2864947706
0.01 0.08 -10851.5718496803
0.02 0.08 -11819.0899000619
0.05 0.08 -12848.5278950995
0.01 0.09 -11334.2130583464
0.02 0.09 -12495.7801735024
0.05 0.09 -13414.703376322
0.01 0.1 -11797.5009473282
0.02 0.1 -13073.5638342605
0.05 0.1 -13889.9266364028
