D s LL
0.01 0 -59.6572990789232
0.02 0 -60.8628152700806
0.05 0 -61.8712365411042
0.01 0.01 -53.7937821328721
0.02 0.01 -57.809207872645
0.05 0.01 -61.6877149902108
0.01 0.02 -45.2932404630563
0.02 0.02 -49.2321562899879
0.05 0.02 -55.9420002647612
0.01 0.03 -37.4272199021255
0.02 0.03 -40.722172941099
0.05 0.03 -46.9092294016929
0.01 0.04 -33.1501482537713
0.02 0.04 -33.7993712204611
0.05 0.04 -38.6874389794235
0.01 0.05 -73.0739668026488
0.02 0.05 -38.8589848646452
0.05 0.05 -33.8488195236239
0.01 0.06 -170.331602615634
0.02 0.06 -109.678382191676
0.05 0.06 -57.414426977901
0.01 0.07 -287.958793161946
0.02 0.07 -230.35354143151
0.05 0.07 -136.14879905132
0.01 0.08 -354.335941502141
0.02 0.08 -332.075625429973
0.05 0.08 -262.238396032169
0.01 0.09 -402.661199695818
0.02 0.09 -371.084225834367
0.05 0.09 -342.772705853241
0.01 0.1 -465.614348388596
0.02 0.1 -420.764050494097
0.05 0.1 -374.293022079721
