D s LL
0.01 0 -1781.71634405389
0.02 0 -1786.86383987468
0.05 0 -1794.46613296884
0.01 0.01 -1720.92705282877
0.02 0.01 -1636.89218832573
0.05 0.01 -1564.33007425371
0.01 0.02 -2754.40582457989
0.02 0.02 -2922.27639257165
0.05 0.02 -2811.41150838122
0.01 0.03 -4089.90936063449
0.02 0.03 -4675.24300283855
0.05 0.03 -4690.17538752779
0.01 0.04 -5334.25768650745
0.02 0.04 -5869.58228614264
0.05 0.04 -6236.61096846235
0.01 0.05 -6169.66983312429
0.02 0.05 -6913.91516261985
0.05 0.05 -7464.6623772691
0.01 0.06 -6807.0850576898
0.02 0.06 -7771.01713270447
0.05 0.06 -8364.37490163399
0.01 0.07 -7311.72779925664
0.02 0.07 -8292.89999297078
0.05 0.07 -8954.24349699076
0.01 0.08 -7693.597573352
0.02 0.08 -8671.93029485803
0.05 0.08 -9332.40960383641
0.01 0.09 -8180.17179971744
0.02 0.09 -8994.69820861831
0.05 0.09 -9664.36958353799
0.01 0.1 -8575.29666242588
0.02 0.1 -9285.78240099984
0.05 0.1 -9962.49827919964
