D s LL
0.01 0 -219.029388790782
0.02 0 -219.023534838831
0.05 0 -218.992710282337
0.01 0.01 -218.887118193511
0.02 0.01 -218.930602845867
0.05 0.01 -218.899946955854
0.01 0.02 -218.137993914758
0.02 0.02 -217.938208752818
0.05 0.02 -218.28472778712
0.01 0.03 -216.866896705226
0.02 0.03 -216.388212797402
0.05 0.03 -215.799076024317
0.01 0.04 -215.43657751303
0.02 0.04 -214.277549786565
0.05 0.04 -209.974862814264
0.01 0.05 -214.188198870307
0.02 0.05 -210.03354758565
0.05 0.05 -200.332438846564
0.01 0.06 -212.215979433574
0.02 0.06 -204.805552638
0.05 0.06 -189.216016884339
0.01 0.07 -210.842157163298
0.02 0.07 -199.899211837605
0.05 0.07 -179.988458397643
0.01 0.08 -214.342161369423
0.02 0.08 -198.923014490865
0.05 0.08 -186.275045311575
0.01 0.09 -233.128206069332
0.02 0.09 -217.025612546559
0.05 0.09 -255.498331664083
0.01 0.1 -258.82273635257
0.02 0.1 -279.52097941504
0.05 0.1 -391.420026683187
