D s LL
0.01 0 -126.638504876442
0.02 0 -126.30891778454
0.05 0 -128.259904946562
0.01 0.01 -122.033456938019
0.02 0.01 -119.965334527556
0.05 0.01 -120.074271246295
0.01 0.02 -115.23665119378
0.02 0.02 -109.631505402845
0.05 0.02 -107.531511761234
0.01 0.03 -112.231428613931
0.02 0.03 -103.407976000834
0.05 0.03 -98.2591266795753
0.01 0.04 -145.452471441304
0.02 0.04 -152.383162273473
0.05 0.04 -166.467266101108
0.01 0.05 -198.951963626401
0.02 0.05 -240.924263330455
0.05 0.05 -247.841067591982
0.01 0.06 -272.403795379857
0.02 0.06 -261.12876429777
0.05 0.06 -252.123609006914
0.01 0.07 -313.581074141033
0.02 0.07 -298.195576523884
0.05 0.07 -264.683676157042
0.01 0.08 -358.024238692257
0.02 0.08 -360.428679895746
0.05 0.08 -324.50780492676
0.01 0.09 -412.854859039668
0.02 0.09 -431.892055537836
0.05 0.09 -435.168402827087
0.01 0.1 -472.257645703071
0.02 0.1 -525.284867269929
0.05 0.1 -523.859569195822
