D s LL
0.01 0 -18.7255737164318
0.02 0 -18.7255737164318
0.05 0 -18.7255737164318
0.01 0.01 -18.7255737164318
0.02 0.01 -18.7255737164318
0.05 0.01 -18.7255737164318
0.01 0.02 -18.7255737164318
0.02 0.02 -18.7255737164318
0.05 0.02 -18.7255737164318
0.01 0.03 -18.5948562119952
0.02 0.03 -18.3564276902306
0.05 0.03 -18.3319193521244
0.01 0.04 -18.1557148414819
0.02 0.04 -17.9254049180865
0.05 0.04 -16.7767822384496
0.01 0.05 -17.7304935091424
0.02 0.05 -16.7108911976305
0.05 0.05 -15.2649909986478
0.01 0.06 -17.3279140818837
0.02 0.06 -15.2185424215106
0.05 0.06 -13.8317722355738
0.01 0.07 -16.8896652887532
0.02 0.07 -13.8131844371849
0.05 0.07 -12.5424839626198
0.01 0.08 -15.4567814063607
0.02 0.08 -12.5608873058901
0.05 0.08 -11.520587444443
0.01 0.09 -14.1466938706176
0.02 0.09 -11.5809320408906
0.05 0.09 -11.00488033983
0.01 0.1 -13.0445192132959
0.02 0.1 -11.0920964144566
0.05 0.1 -11.4706135243613
