D s LL
0.01 0 -31.4777233859303
0.02 0 -31.4777233859303
0.05 0 -31.4777233859303
0.01 0.01 -31.4777233859303
0.02 0.01 -31.4777233859303
0.05 0.01 -31.4777233859303
0.01 0.02 -31.4777233859303
0.02 0.02 -31.4777233859303
0.05 0.02 -31.4777233859303
0.01 0.03 -31.4777233859303
0.02 0.03 -31.4777233859303
0.05 0.03 -30.9866505397776
0.01 0.04 -31.4777233859303
0.02 0.04 -30.9113091040265
0.05 0.04 -30.4014897059512
0.01 0.05 -31.4551022603034
0.02 0.05 -30.3264474818001
0.05 0.05 -29.53309594264
0.01 0.06 -30.8562865208254
0.02 0.06 -29.7666014569512
0.05 0.06 -28.509237515171
0.01 0.07 -30.2708647033163
0.02 0.07 -29.0853123041294
0.05 0.07 -27.5889415621663
0.01 0.08 -29.7119854919773
0.02 0.08 -28.158189060166
0.05 0.08 -26.8669375167522
0.01 0.09 -29.2055845017003
0.02 0.09 -27.4339049672733
0.05 0.09 -26.5313445270472
0.01 0.1 -28.5807815902966
0.02 0.1 -27.1124388945915
0.05 0.1 -26.797856616682
