D s LL
0.01 0 -62.0966286881564
0.02 0 -62.0966286881564
0.05 0 -62.0966286881564
0.01 0.01 -62.0966286881564
0.02 0.01 -62.0966286881564
0.05 0.01 -62.0966286881564
0.01 0.02 -62.0966286881564
0.02 0.02 -61.4517683676283
0.05 0.02 -58.7332037918863
0.01 0.03 -60.7393379491118
0.02 0.03 -56.7234755394039
0.05 0.03 -51.1181692801249
0.01 0.04 -57.6787079818937
0.02 0.04 -49.7420276975673
0.05 0.04 -43.8821478517151
0.01 0.05 -54.2760329909338
0.02 0.05 -50.7215048426955
0.05 0.05 -69.874620083191
0.01 0.06 -82.0456244357109
0.02 0.06 -135.583513411848
0.05 0.06 -196.435159984104
0.01 0.07 -112.163844552918
0.02 0.07 -205.282638825909
0.05 0.07 -214.876544522975
0.01 0.08 -180.55840123898
0.02 0.08 -215.803065840895
0.05 0.08 -235.934039257895
0.01 0.09 -204.789274251479
0.02 0.09 -233.72469036379
0.05 0.09 -268.506938483757
0.01 0.1 -214.688180281018
0.02 0.1 -259.075695395486
0.05 0.1 -285.94584390777
