D s LL
0.01 0 -118.618272718074
0.02 0 -119.006445158878
0.05 0 -119.15866691097
0.01 0.01 -115.708421132717
0.02 0.01 -115.440931000005
0.05 0.01 -116.937583387431
0.01 0.02 -108.450092199214
0.02 0.02 -106.219321531359
0.05 0.02 -105.54645834124
0.01 0.03 -101.421086959312
0.02 0.03 -95.739867773178
0.05 0.03 -90.8880017597389
0.01 0.04 -169.135116358323
0.02 0.04 -171.237052605926
0.05 0.04 -111.521888916487
0.01 0.05 -249.774327782671
0.02 0.05 -256.57915216751
0.05 0.05 -243.329621347173
0.01 0.06 -352.84628988001
0.02 0.06 -357.624259587517
0.05 0.06 -364.570449732268
0.01 0.07 -418.440393784175
0.02 0.07 -490.152617102245
0.05 0.07 -468.939514276091
0.01 0.08 -485.048201444414
0.02 0.08 -526.754925138098
0.05 0.08 -521.635274321185
0.01 0.09 -530.566160492871
0.02 0.09 -535.385633189346
0.05 0.09 -554.009726307011
0.01 0.1 -538.17167326842
0.02 0.1 -546.320726039895
0.05 0.1 -618.554893868106
