D s LL
0.01 0 -30.3342807294173
0.02 0 -30.3342807294173
0.05 0 -29.9904490257525
0.01 0.01 -29.648150789953
0.02 0.01 -29.0288694684751
0.05 0.01 -29.1504420188248
0.01 0.02 -28.4251980717238
0.02 0.02 -27.5224420269711
0.05 0.02 -27.5497470356199
0.01 0.03 -27.2246768329017
0.02 0.03 -25.953065741758
0.05 0.03 -25.7536567324426
0.01 0.04 -25.854001630454
0.02 0.04 -24.4611583849036
0.05 0.04 -23.4927864017211
0.01 0.05 -24.6086797686151
0.02 0.05 -22.9242428660575
0.05 0.05 -20.9876176113482
0.01 0.06 -23.6995814698369
0.02 0.06 -21.5285142049507
0.05 0.06 -18.7097254032854
0.01 0.07 -23.5855638070866
0.02 0.07 -20.9198289605106
0.05 0.07 -17.0443821547495
0.01 0.08 -25.759929613883
0.02 0.08 -23.0955506834488
0.05 0.08 -16.7999421935205
0.01 0.09 -32.873762949619
0.02 0.09 -32.0282481521283
0.05 0.09 -20.0030504665785
0.01 0.1 -48.2492725635859
0.02 0.1 -53.0024051545755
0.05 0.1 -31.4104586958072
