D s LL
0.01 0 -18.092715855905
0.02 0 -18.3138535171535
0.05 0 -18.9030557137379
0.01 0.01 -17.8020929081426
0.02 0.01 -18.0159315957045
0.05 0.01 -18.8461522374574
0.01 0.02 -17.5162190069112
0.02 0.02 -17.7220921068635
0.05 0.02 -18.7432125606409
0.01 0.03 -17.2360132836405
0.02 0.03 -17.3053907347931
0.05 0.03 -18.3419290995469
0.01 0.04 -16.9264992426789
0.02 0.04 -16.5176450077781
0.05 0.04 -17.5331596724892
0.01 0.05 -16.1539933496703
0.02 0.05 -15.7488956215737
0.05 0.05 -16.7398238661062
0.01 0.06 -15.4021571380891
0.02 0.06 -15.009407637818
0.05 0.06 -15.9710638817327
0.01 0.07 -14.6812399243406
0.02 0.07 -14.3161887737374
0.05 0.07 -15.2421956171147
0.01 0.08 -14.007967371305
0.02 0.08 -13.6978270743458
0.05 0.08 -14.4883637088132
0.01 0.09 -13.4100746496562
0.02 0.09 -13.2030243691565
0.05 0.09 -13.8394536662462
0.01 0.1 -12.9340995407437
0.02 0.1 -12.9157034704835
0.05 0.1 -13.3776139393613
