D s LL
0.01 0 -8.64624625619219
0.02 0 -8.64624625619219
0.05 0 -8.64624625619219
0.01 0.01 -8.64624625619219
0.02 0.01 -8.64624625619219
0.05 0.01 -8.64624625619219
0.01 0.02 -8.64624625619219
0.02 0.02 -8.64624625619219
0.05 0.02 -8.64624625619219
0.01 0.03 -8.64624625619219
0.02 0.03 -8.64624625619219
0.05 0.03 -8.64624625619219
0.01 0.04 -8.64624625619219
0.02 0.04 -8.38799461029028
0.05 0.04 -8.26348737620755
0.01 0.05 -8.64624625619219
0.02 0.05 -7.97195067606112
0.05 0.05 -7.85007966289642
0.01 0.06 -8.31802016131314
0.02 0.06 -7.56408253208971
0.05 0.06 -7.44602466668056
0.01 0.07 -7.90277015260041
0.02 0.07 -7.1690042350812
0.05 0.07 -7.05654210379531
0.01 0.08 -7.49648257044895
0.02 0.08 -6.7939126708936
0.05 0.08 -6.68976192606456
0.01 0.09 -7.10424110503045
0.02 0.09 -6.45003066860387
0.05 0.09 -6.35835476921258
0.01 0.1 -6.73394310726703
0.02 0.1 -6.15484207747292
0.05 0.1 -6.08207396342688
