D s LL
0.01 0 -5.95029126112304
0.02 0 -6.0287807201797
0.05 0 -6.31222003750283
0.01 0.01 -5.927235465736
0.02 0.01 -5.99764305818735
0.05 0.01 -6.26613755300647
0.01 0.02 -5.90754787493091
0.02 0.02 -5.96929531619642
0.05 0.02 -6.22177343046387
0.01 0.03 -5.89146478626794
0.02 0.03 -5.94393387214272
0.05 0.03 -6.17924953714967
0.01 0.04 -5.87923829174667
0.02 0.04 -5.92176836167264
0.05 0.04 -6.13869614836414
0.01 0.05 -5.87113721315864
0.02 0.05 -5.90302248700417
0.05 0.05 -6.10025249212424
0.01 0.06 -5.86744807397304
0.02 0.06 -5.8879348617588
0.05 0.06 -5.93851532457873
0.01 0.07 -5.86847610600064
0.02 0.07 -5.87675989115946
0.05 0.07 -5.67918281734513
0.01 0.08 -5.8745462883869
0.02 0.08 -5.86976868652357
0.05 0.08 -5.426343342617
0.01 0.09 -5.88600441568037
0.02 0.09 -5.86725001243223
0.05 0.09 -5.18123563488149
0.01 0.1 -5.90321819079442
0.02 0.1 -5.86951126431701
0.05 0.1 -4.94539467061837
