D s LL
0.01 0 -27.6775789928683
0.02 0 -27.7247098347535
0.05 0 -27.5812344167505
0.01 0.01 -27.1605122712149
0.02 0.01 -27.1049587321661
0.05 0.01 -27.4695089159461
0.01 0.02 -26.6101897869465
0.02 0.02 -25.9213322653395
0.05 0.02 -25.7847413781696
0.01 0.03 -25.4758258720834
0.02 0.03 -23.8536420962315
0.05 0.03 -23.1853633320905
0.01 0.04 -24.2369759406189
0.02 0.04 -21.3238365531581
0.05 0.04 -20.1885937902583
0.01 0.05 -21.7337483664154
0.02 0.05 -18.9615848930786
0.05 0.05 -17.4036794094675
0.01 0.06 -19.4440588835344
0.02 0.06 -16.8200509463127
0.05 0.06 -15.0662647036488
0.01 0.07 -17.6137320087063
0.02 0.07 -15.0914702265836
0.05 0.07 -13.7224512585294
0.01 0.08 -16.7858407992491
0.02 0.08 -15.1605637849652
0.05 0.08 -14.7305915429683
0.01 0.09 -18.1834013751313
0.02 0.09 -19.5889115183474
0.05 0.09 -21.7254524681023
0.01 0.1 -24.251473279469
0.02 0.1 -34.6759565288026
0.05 0.1 -44.2754333892288
