D s LL
0.01 0 -167.859302638929
0.02 0 -168.539024954607
0.05 0 -170.112585675741
0.01 0.01 -158.404251393135
0.02 0.01 -156.530987217811
0.05 0.01 -160.547301049948
0.01 0.02 -142.154193027082
0.02 0.02 -133.422523788226
0.05 0.02 -132.675262325732
0.01 0.03 -159.822053492089
0.02 0.03 -111.936369953089
0.05 0.03 -103.757082133506
0.01 0.04 -269.188913229629
0.02 0.04 -190.729239422053
0.05 0.04 -141.70645096957
0.01 0.05 -367.49525835546
0.02 0.05 -426.693800677627
0.05 0.05 -414.327893610812
0.01 0.06 -515.615388550264
0.02 0.06 -604.467931616543
0.05 0.06 -608.786844797227
0.01 0.07 -717.154798800362
0.02 0.07 -844.483355975721
0.05 0.07 -854.144118129817
0.01 0.08 -915.475196055302
0.02 0.08 -1055.1894045488
0.05 0.08 -1074.13320212763
0.01 0.09 -1103.46223901022
0.02 0.09 -1229.01791716382
0.05 0.09 -1290.25948043412
0.01 0.1 -1244.96932219722
0.02 0.1 -1402.83657467091
0.05 0.1 -1490.53242646479
